time,latitude,longitude,altitude,travelstate
1369042731,43.7591929,-72.3291773,0,stationary
1369043931,43.7591929,-72.3291773,0,stationary
1369045131,43.7591929,-72.3291773,0,stationary
1369046331,43.7591929,-72.3291773,0,stationary
1369047531,43.7591929,-72.3291773,0,stationary
1369048731,43.7591929,-72.3291773,0,stationary
1369049931,43.7591929,-72.3291773,0,stationary
1369051131,43.7591929,-72.3291773,0,stationary
1369052331,43.7591929,-72.3291773,0,stationary
1369053531,43.7591929,-72.3291773,0,stationary
1369054731,43.7591929,-72.3291773,0,stationary
1369055931,43.7591929,-72.3291773,0,stationary
1369057131,43.7591929,-72.3291773,0,stationary
1369058331,43.7591929,-72.3291773,0,stationary
1369059531,43.7591905,-72.3291781,0,stationary
1369060731,43.7591905,-72.3291781,0,stationary
1369061931,43.7591905,-72.3291781,0,stationary
1369063131,43.7591905,-72.3291781,0,stationary
1369064331,43.7591905,-72.3291781,0,stationary
1369065531,43.7591905,-72.3291781,0,stationary
1369066731,43.7591905,-72.3291781,0,stationary
1369067931,43.7591905,-72.3291781,0,stationary
1369069131,43.7591929,-72.3291773,0,stationary
1369070331,43.7591929,-72.3291773,0,stationary
1369071531,43.7591905,-72.3291807,0,stationary
1369072731,43.7591905,-72.3291807,0,stationary
1369073931,43.7591924,-72.3291778,0,stationary
1369075131,43.7591924,-72.3291778,0,stationary
1369076331,43.7591922,-72.3291775,0,stationary
1369077531,43.7591922,-72.3291775,0,stationary
1369078731,43.7591899,-72.3291822,0,stationary
1369079931,43.7591939,-72.3291822,0,stationary
1369081131,43.7591939,-72.3291822,0,stationary
1369082341,43.7591939,-72.3291822,0,stationary
1369083541,43.7591939,-72.3291822,0,stationary
1369084741,43.7591939,-72.3291822,0,stationary
1369085941,43.7591939,-72.3291822,0,stationary
1369087141,43.7591939,-72.3291822,0,stationary
1369262406,43.7065519,-72.28701015,159.3999939,
1369263275,43.7066033,-72.2870585,0,stationary
1369263875,43.7066177,-72.2870514,0,stationary
1369264431,43.7065899,-72.2872465,0,moving
1369265075,43.7066121,-72.287044,0,moving
1369265641,43.7029704,-72.2958119,0,moving
1369266053,43.72323068,-72.30987485,167.1000061,
1369266659,43.74792047,-72.32653622,203.6000061,
1369267475,43.7591883,-72.3291513,0,moving
1369268075,43.7591889,-72.3291551,0,moving
1369268675,43.7591908,-72.3291513,0,stationary
1369310430,43.7008531,-72.2891809,0,
1369311030,43.7009055,-72.2891403,0,stationary
1369311630,43.7008734,-72.289176,0,stationary
1369312230,43.7009332,-72.2889996,0,stationary
1369312830,43.7009125,-72.2890894,0,stationary
1369313430,43.700896,-72.2892227,0,stationary
1369314030,43.7008713,-72.2892496,0,stationary
1369317219,43.700887,-72.2892924,0,stationary
1369317818,43.7009633,-72.2892016,0,stationary
1369318419,43.7004004,-72.2900509,0,moving
1369319018,43.7004108,-72.2900981,0,stationary
1369319618,43.7003994,-72.2900328,0,stationary
1369320177,43.7006003,-72.2895914,0,
1369320819,43.7050295,-72.2887516,0,moving
1369321418,43.7050071,-72.2887846,0,moving
1369322018,43.7050259,-72.2888014,0,stationary
1369322618,43.7050374,-72.2888286,0,stationary
1369323218,43.7050213,-72.2888017,0,stationary
1369323818,43.7066113,-72.2870584,0,moving
1369324418,43.7066151,-72.2870719,0,moving
1369325018,43.7066129,-72.2870504,0,stationary
1369325618,43.7066195,-72.2870643,0,stationary
1369326218,43.7066099,-72.287065,0,stationary
1369326818,43.7065987,-72.2870366,0,stationary
1369327418,43.706607,-72.2870629,0,stationary
1369328018,43.706621,-72.2870651,0,stationary
1369328618,43.7066053,-72.2870347,0,stationary
1369329218,43.7066084,-72.2870572,0,stationary
1369329818,43.7066069,-72.287044,0,stationary
1369330418,43.7065948,-72.2870847,0,stationary
1369331018,43.7066018,-72.2870398,0,stationary
1369331618,43.7065792,-72.2870719,0,stationary
1369332218,43.7053047,-72.3090241,0,moving
1369332562,43.7236559,-72.31154,0,moving
1369333418,43.7591885,-72.3291568,0,moving
1369333938,43.7591897,-72.3291536,0,stationary
1369334618,43.759278,-72.3291214,0,stationary
1369335225,43.75943811,-72.32889561,245.3999939,
1369335824,43.75900801,-72.32839288,271,
1369336418,43.701395,-72.2950173,0,moving
1369337021,43.75899757,-72.32836317,242.8999939,
1369337618,43.761797,-72.3278233,0,stationary
1369338190,43.75894781,-72.32841618,256.8999939,
1369338818,43.7617759,-72.3278313,0,stationary
1369339346,43.75906726,-72.3284686,280.2999878,
1369340018,43.7619088,-72.327818,0,moving
1369340618,43.7615101,-72.3279675,0,stationary
1369341218,43.7591872,-72.3291537,0,moving
1369341818,43.7591884,-72.3291555,0,moving
1369342272,43.7591885,-72.3291553,0,stationary
1369343018,43.7143633,-72.3085967,0,moving
1369343619,43.7027423,-72.2844473,0,moving
1369344218,43.7031159,-72.282678,0,moving
1369344818,43.7031864,-72.2826082,0,moving
1369345418,43.7031309,-72.2826164,0,stationary
1369346018,43.7024835,-72.2838882,0,moving
1369346171,43.7019623,-72.2848051,0,moving
1369347218,43.7591757,-72.329129,0,moving
1369347818,43.7591883,-72.329156,0,moving
1369348418,43.7591757,-72.3291274,0,moving
1369349018,43.7591885,-72.3291569,0,stationary
1369349618,43.7591885,-72.3291569,0,stationary
1369350218,43.7591757,-72.3291274,0,stationary
1369350818,43.7591757,-72.3291274,0,stationary
1369351418,43.7591904,-72.3291545,0,stationary
1369352018,43.7591883,-72.3291524,0,stationary
1369352618,43.7591904,-72.3291545,0,stationary
1369353218,43.7591885,-72.3291563,0,stationary
1369353818,43.7591891,-72.3291541,0,stationary
1369354418,43.7591885,-72.3291563,0,stationary
1369355018,43.7591885,-72.3291563,0,stationary
1369355618,43.7591883,-72.3291524,0,stationary
1369356218,43.7591883,-72.3291559,0,stationary
1369356818,43.7591883,-72.3291559,0,stationary
1369357418,43.7591904,-72.3291545,0,stationary
1369358018,43.7591885,-72.3291563,0,stationary
1369358618,43.7591904,-72.3291545,0,stationary
1369359218,43.7591904,-72.3291545,0,stationary
1369359818,43.7591885,-72.3291563,0,stationary
1369360418,43.7591891,-72.3291541,0,stationary
1369361018,43.7591883,-72.3291524,0,stationary
1369361618,43.7591885,-72.3291563,0,stationary
1369362218,43.7591886,-72.3291567,0,stationary
1369362818,43.7591883,-72.3291559,0,stationary
1369363418,43.7591883,-72.3291559,0,stationary
1369364018,43.7591883,-72.3291524,0,stationary
1369364618,43.7591883,-72.3291524,0,stationary
1369365218,43.7591875,-72.3291582,0,stationary
1369365818,43.7591895,-72.3291507,0,stationary
1369366418,43.7591895,-72.3291507,0,stationary
1369367018,43.75919,-72.3291581,0,stationary
1369367618,43.7591913,-72.329155,0,stationary
1369368218,43.7591913,-72.329155,0,stationary
1369368818,43.7591913,-72.329155,0,stationary
1369369418,43.7591863,-72.3291541,0,stationary
1369370018,43.7591913,-72.329155,0,stationary
1369370618,43.7591913,-72.329155,0,stationary
1369371218,43.7591913,-72.329155,0,stationary
1369371818,43.7591913,-72.329155,0,stationary
1369372418,43.7591913,-72.329155,0,stationary
1369373018,43.7591863,-72.3291541,0,stationary
1369373618,43.7591863,-72.3291541,0,stationary
1369374218,43.7591863,-72.3291541,0,stationary
1369374818,43.7591863,-72.3291541,0,stationary
1369375418,43.7591863,-72.3291541,0,stationary
1369376018,43.7591863,-72.3291541,0,stationary
1369376618,43.7591863,-72.3291541,0,stationary
1369377218,43.7591863,-72.3291541,0,stationary
1369377818,43.7591863,-72.3291541,0,stationary
1369378418,43.7591863,-72.3291541,0,stationary
1369379018,43.7591863,-72.3291541,0,stationary
1369379618,43.7591863,-72.3291541,0,stationary
1369380218,43.7591863,-72.3291541,0,stationary
1369380818,43.7591863,-72.3291541,0,stationary
1369381418,43.7591863,-72.3291541,0,stationary
1369382018,43.7591863,-72.3291541,0,stationary
1369382618,43.7591863,-72.3291541,0,stationary
1369383218,43.7591863,-72.3291541,0,stationary
1369383818,43.7591863,-72.3291541,0,stationary
1369384418,43.7591863,-72.3291541,0,stationary
1369385018,43.7591863,-72.3291541,0,stationary
1369385618,43.7591863,-72.3291541,0,stationary
1369386218,43.7591863,-72.3291541,0,stationary
1369386818,43.7591863,-72.3291541,0,stationary
1369387418,43.7591863,-72.3291541,0,stationary
1369388018,43.7591913,-72.329155,0,stationary
1369388618,43.7591863,-72.3291541,0,stationary
1369389218,43.7591863,-72.3291541,0,stationary
1369389818,43.7591863,-72.3291541,0,stationary
1369390418,43.7591863,-72.3291541,0,stationary
1369391018,43.7591863,-72.3291541,0,stationary
1369391618,43.7591863,-72.3291541,0,stationary
1369392218,43.7591863,-72.3291541,0,stationary
1369392818,43.7591863,-72.3291541,0,stationary
1369393418,43.7591863,-72.3291541,0,stationary
1369394018,43.7591863,-72.3291541,0,stationary
1369394618,43.7591863,-72.3291541,0,stationary
1369395218,43.7591913,-72.329155,0,stationary
1369395818,43.7591913,-72.329155,0,stationary
1369396418,43.7591913,-72.329155,0,stationary
1369397018,43.7591895,-72.3291507,0,stationary
1369397618,43.7591913,-72.329155,0,stationary
1369398218,43.7591913,-72.329155,0,stationary
1369398818,43.7591913,-72.329155,0,stationary
1369399418,43.7591913,-72.329155,0,stationary
1369400018,43.7591895,-72.3291507,0,stationary
1369400618,43.7591895,-72.3291507,0,stationary
1369401218,43.7591895,-72.3291507,0,stationary
1369401818,43.7591895,-72.3291507,0,stationary
1369402418,43.7591895,-72.3291507,0,stationary
1369403018,43.7591895,-72.3291507,0,stationary
1369403618,43.7591895,-72.3291507,0,stationary
1369404218,43.7591895,-72.3291507,0,stationary
1369404818,43.7591913,-72.329155,0,stationary
1369405418,43.7591895,-72.3291507,0,stationary
1369406018,43.7591895,-72.3291507,0,stationary
1369406609,43.74898414,-72.32749568,223.1000061,
1369407818,43.7017698,-72.2868989,0,moving
1369407823,43.7017698,-72.2868989,0,moving
1369409018,43.651691,-72.2526601,0,moving
1369409618,43.5938461,-72.1724795,0,moving
1369410218,43.4385895,-72.0610846,0,moving
1369410793,43.396414,-72.0837904,0,moving
1369411708,43.2350291,-71.741328,0,moving
1369412419,43.1801327,-71.598557,0,moving
1369416404,42.3615358,-71.0597693,0,moving
1369417418,42.3528958,-71.0569849,0,moving
1369418018,42.3528957,-71.0569852,0,stationary
1369433162,38.8468547,-77.0341275,0,
1369433167,38.8468547,-77.0341275,0,
1369433764,38.8544039,-77.0432162,0,
1369434365,38.8479026,-77.0357703,0,
1369435559,38.8468547,-77.0341275,0,stationary
1369435564,38.8468547,-77.0341275,0,stationary
1369436759,38.8476409,-77.032933,0,stationary
1369436764,38.8476409,-77.032933,0,stationary
1369437366,38.8686019,-77.05555,0,moving
1369438466,38.90116503,-77.03214141,7.800000191,
1369439160,38.9044843,-77.03459672,26.79999924,
1369439759,38.90383188,-77.03307833,29,
1369440359,38.9050681,-77.0346754,0,moving
1369440959,38.9050345,-77.0346554,0,moving
1369441559,38.9050786,-77.0346667,0,stationary
1369442159,38.9050494,-77.0346394,0,stationary
1369442759,38.9038398,-77.0334888,0,moving
1369443359,38.9051623,-77.0346729,0,moving
1369443959,38.9049194,-77.034775,0,moving
1369444559,38.9051352,-77.034676,0,stationary
1369445159,38.905145,-77.0346798,0,stationary
1369445759,38.9051439,-77.034656,0,stationary
1369446359,38.9051138,-77.0346646,0,stationary
1369446959,38.9052367,-77.0346772,0,stationary
1369447559,38.9051346,-77.0346874,0,stationary
1369448159,38.9049028,-77.0346674,0,stationary
1369448759,38.9049344,-77.0347591,0,stationary
1369449359,38.9049024,-77.034792,0,stationary
1369449959,38.9048394,-77.0347748,0,stationary
1369450559,38.9051106,-77.0349156,0,stationary
1369451159,38.905015,-77.0347932,0,stationary
1369451759,38.9052342,-77.0346941,0,stationary
1369452359,38.9050545,-77.0347006,0,stationary
1369452959,38.9052987,-77.0345342,0,moving
1369453559,38.9051772,-77.0345872,0,stationary
1369454159,38.9040163,-77.0337291,0,stationary
1369454759,38.9040163,-77.0337291,0,stationary
1369455359,38.9040163,-77.0337291,0,stationary
1369455959,38.9040163,-77.0337291,0,stationary
1369456559,38.9040163,-77.0337291,0,stationary
1369456971,38.9042556,-77.0339754,0,stationary
1369457759,38.9051363,-77.0339344,0,moving
1369458359,38.9052017,-77.0339001,0,stationary
1369458959,38.9051057,-77.0340961,0,stationary
1369459559,38.9050822,-77.0338878,0,stationary
1369460159,38.9050735,-77.0338778,0,stationary
1369460759,38.9051414,-77.0341392,0,stationary
1369461359,38.9051369,-77.0339761,0,stationary
1369482012,38.9052438,-77.0342247,0,
1369482611,38.9051588,-77.0340866,0,stationary
1369483211,38.9050315,-77.0339604,0,stationary
1369483811,38.9049865,-77.0338309,0,stationary
1369484411,38.9052387,-77.0343067,0,moving
1369485011,38.904991,-77.0339058,0,stationary
1369485611,38.905053,-77.0338694,0,stationary
1369486211,38.9053853,-77.0346297,0,moving
1369486771,38.92174283,-77.05046529,15.30000019,
1369488011,38.9239745,-77.0553493,0,moving
1369488611,38.9239814,-77.0553387,0,stationary
1369489211,38.9239559,-77.0553389,0,stationary
1369489811,38.9239813,-77.0553496,0,stationary
1369490411,38.9239765,-77.0553263,0,stationary
1369491011,38.9239738,-77.0553441,0,stationary
1369491611,38.9239982,-77.0553218,0,stationary
1369492211,38.9239553,-77.055331,0,stationary
1369492811,38.9256933,-77.0486902,0,moving
1369492816,38.9256933,-77.0486902,0,moving
1369493416,38.9267537,-77.0550035,0,moving
1369494017,38.9235282,-77.060091,0,moving
1369494617,38.9227406,-77.0612984,0,moving
1369495814,38.9242829,-77.054441,0,stationary
1369496411,38.9238414,-77.0615425,0,moving
1369497011,38.9235282,-77.060091,0,moving
1369497337,38.9227406,-77.0612984,0,stationary
1369498208,38.92455278,-77.05228903,23.39999962,
1369498731,38.92329647,-77.04734472,9.699999809,
1369499410,38.91605869,-77.0435482,36.29999924,
1369500012,38.91046494,-77.0434307,24.10000038,
1369500577,38.90573148,-77.04127723,47,
1369501097,38.9041272,-77.0395154,0,stationary
1369501808,38.90260281,-77.03850644,49.29999924,
1369502348,38.9013334,-77.04441286,-4.5,
1369502995,38.89893807,-77.03968074,1,
1369503611,38.9004943,-77.0405296,0,stationary
1369504211,38.9004943,-77.0405296,0,stationary
1369504811,38.9004943,-77.0405296,0,stationary
1369505411,38.9004943,-77.0405296,0,stationary
1369506012,38.8995371,-77.0391191,0,moving
1369506612,38.89855995,-77.03694526,-5.199999809,
1369507211,38.8988568,-77.0375289,0,moving
1369507217,38.9009098,-77.0346854,0,moving
1369508182,38.8716311,-77.0542536,0,moving
1369508980,38.85421556,-77.04330009,23.10000038,
1369509031,38.8472973,-77.0345311,0,moving
1369512011,38.8544039,-77.0432162,0,moving
1369530818,43.438583,-72.0610667,0,
1369531418,43.5390742,-72.1397278,0,moving
1369531422,43.5390742,-72.1397278,0,moving
1369532617,43.664161,-72.2419438,0,moving
1369533224,43.7008164,-72.2891037,0,moving
1369534417,43.701397,-72.2950154,0,moving
1369535017,43.7149525,-72.3090838,0,stationary
1369535617,43.7149421,-72.3090864,0,stationary
1369536217,43.7149671,-72.3090361,0,stationary
1369536238,43.7149283,-72.3091044,0,stationary
1369537417,43.7591758,-72.3291263,0,moving
1369538017,43.7591758,-72.3291263,0,stationary
1369538617,43.7591758,-72.3291263,0,stationary
1369539217,43.7591758,-72.3291263,0,stationary
1369539817,43.7591758,-72.3291263,0,stationary
1369540417,43.7591758,-72.3291263,0,stationary
1369541017,43.7591758,-72.3291263,0,stationary
1369541617,43.7591758,-72.3291263,0,stationary
1369542217,43.7591758,-72.3291263,0,stationary
1369542817,43.7591758,-72.3291263,0,stationary
1369543417,43.7591758,-72.3291263,0,stationary
1369544017,43.7591758,-72.3291263,0,stationary
1369544617,43.7591758,-72.3291263,0,stationary
1369545217,43.7591758,-72.3291263,0,stationary
1369545817,43.7591758,-72.3291263,0,stationary
1369546417,43.7591758,-72.3291263,0,stationary
1369547017,43.7591758,-72.3291263,0,stationary
1369547617,43.7591758,-72.3291263,0,stationary
1369548217,43.7591758,-72.3291263,0,stationary
1369548817,43.7591758,-72.3291263,0,stationary
1369549417,43.7591758,-72.3291263,0,stationary
1369550017,43.7591758,-72.3291263,0,stationary
1369550617,43.7591758,-72.3291263,0,stationary
1369551217,43.7591758,-72.3291263,0,stationary
1369551817,43.7591758,-72.3291263,0,stationary
1369552417,43.7591758,-72.3291263,0,stationary
1369553017,43.7591758,-72.3291263,0,stationary
1369553617,43.7591758,-72.3291263,0,stationary
1369554217,43.7591758,-72.3291263,0,stationary
1369554817,43.7591758,-72.3291263,0,stationary
1369555417,43.7591758,-72.3291263,0,stationary
1369556017,43.7591758,-72.3291263,0,stationary
1369556617,43.7591758,-72.3291263,0,stationary
1369557217,43.7591758,-72.3291263,0,stationary
1369557817,43.7591758,-72.3291263,0,stationary
1369558417,43.7591758,-72.3291263,0,stationary
1369559017,43.7591758,-72.3291263,0,stationary
1369559617,43.7591758,-72.3291263,0,stationary
1369560217,43.7591758,-72.3291263,0,stationary
1369560817,43.7591758,-72.3291263,0,stationary
1369561417,43.7591758,-72.3291263,0,stationary
1369562017,43.7591758,-72.3291263,0,stationary
1369562617,43.7591758,-72.3291263,0,stationary
1369563217,43.7591758,-72.3291263,0,stationary
1369563817,43.7591758,-72.3291263,0,stationary
1369564417,43.7591758,-72.3291263,0,stationary
1369565017,43.7591758,-72.3291263,0,stationary
1369565617,43.7591758,-72.3291263,0,stationary
1369566217,43.7591758,-72.3291263,0,stationary
1369566817,43.7591758,-72.3291263,0,stationary
1369567417,43.7591758,-72.3291263,0,stationary
1369568017,43.7591758,-72.3291263,0,stationary
1369568617,43.7591758,-72.3291263,0,stationary
1369569217,43.7591758,-72.3291263,0,stationary
1369569817,43.7591758,-72.3291263,0,stationary
1369570417,43.7591758,-72.3291263,0,stationary
1369571017,43.7591758,-72.3291263,0,stationary
1369571617,43.7591758,-72.3291263,0,stationary
1369572217,43.7591758,-72.3291263,0,stationary
1369572817,43.7591758,-72.3291263,0,stationary
1369573417,43.7591758,-72.3291263,0,stationary
1369574017,43.7591758,-72.3291263,0,stationary
1369574617,43.7591758,-72.3291263,0,stationary
1369575217,43.7591758,-72.3291263,0,stationary
1369575817,43.7591758,-72.3291263,0,stationary
1369576417,43.7591758,-72.3291263,0,stationary
1369577017,43.7591758,-72.3291263,0,stationary
1369577617,43.7591758,-72.3291263,0,stationary
1369578217,43.7591758,-72.3291263,0,stationary
1369578817,43.7591758,-72.3291263,0,stationary
1369579417,43.7591757,-72.3291262,0,stationary
1369580017,43.7591757,-72.3291262,0,stationary
1369580617,43.7591757,-72.3291262,0,stationary
1369581217,43.7591758,-72.3291266,0,stationary
1369581817,43.7591758,-72.3291266,0,stationary
1369582417,43.7591758,-72.3291266,0,stationary
1369583017,43.7591758,-72.3291266,0,stationary
1369583617,43.7591758,-72.3291266,0,stationary
1369584217,43.7591758,-72.3291266,0,stationary
1369584817,43.7591758,-72.3291266,0,stationary
1369585417,43.7591758,-72.3291266,0,stationary
1369586017,43.7591758,-72.3291266,0,stationary
1369586617,43.7591758,-72.3291266,0,stationary
1369587217,43.7591758,-72.3291266,0,stationary
1369587817,43.7591758,-72.3291266,0,stationary
1369588417,43.7591758,-72.3291266,0,stationary
1369589017,43.7591758,-72.3291266,0,stationary
1369589617,43.7591758,-72.3291266,0,stationary
1369590217,43.7591758,-72.3291266,0,stationary
1369590817,43.7591758,-72.3291266,0,stationary
1369591417,43.7591758,-72.3291266,0,stationary
1369592017,43.7591758,-72.3291266,0,stationary
1369592617,43.7591758,-72.3291266,0,stationary
1369593217,43.7591758,-72.3291266,0,stationary
1369593817,43.7591758,-72.3291266,0,stationary
1369594417,43.7591758,-72.3291266,0,stationary
1369595017,43.7591758,-72.3291266,0,stationary
1369595617,43.7591758,-72.3291266,0,stationary
1369596217,43.7591758,-72.3291266,0,stationary
1369596817,43.7591758,-72.3291266,0,stationary
1369597417,43.7591758,-72.3291266,0,stationary
1369598017,43.7591758,-72.3291266,0,stationary
1369598617,43.7591758,-72.3291266,0,stationary
1369599217,43.7591758,-72.3291266,0,stationary
1369599817,43.7591758,-72.3291266,0,stationary
1369600417,43.7591758,-72.3291266,0,stationary
1369601017,43.7591758,-72.3291266,0,stationary
1369601617,43.7591758,-72.3291266,0,stationary
1369602217,43.7591758,-72.3291266,0,stationary
1369602817,43.7591757,-72.3291262,0,stationary
1369603417,43.7591757,-72.3291262,0,stationary
1369604017,43.7591757,-72.3291262,0,stationary
1369604617,43.7591757,-72.3291262,0,stationary
1369605217,43.7591757,-72.3291262,0,stationary
1369605817,43.7591757,-72.3291262,0,stationary
1369606417,43.7591757,-72.3291262,0,stationary
1369607017,43.7591757,-72.3291262,0,stationary
1369607617,43.7591757,-72.3291262,0,stationary
1369608217,43.7591757,-72.3291262,0,stationary
1369608817,43.7591757,-72.3291262,0,stationary
1369609417,43.7591757,-72.3291262,0,stationary
1369610017,43.7591757,-72.3291262,0,stationary
1369610617,43.7591757,-72.3291262,0,stationary
1369611217,43.7591757,-72.3291262,0,stationary
1369611817,43.7591758,-72.3291266,0,stationary
1369612417,43.7591758,-72.3291266,0,stationary
1369613017,43.7591758,-72.3291266,0,stationary
1369613617,43.7591758,-72.3291266,0,stationary
1369614217,43.7591758,-72.3291266,0,stationary
1369614817,43.7591758,-72.3291266,0,stationary
1369615417,43.7591757,-72.329124,0,stationary
1369616017,43.7591757,-72.329124,0,stationary
1369616617,43.7591757,-72.329124,0,stationary
1369617217,43.7591757,-72.329124,0,stationary
1369617817,43.7591758,-72.3291266,0,stationary
1369618417,43.7591754,-72.3291265,0,stationary
1369619017,43.7591758,-72.3291265,0,stationary
1369619617,43.7591758,-72.3291265,0,stationary
1369620217,43.7591758,-72.3291265,0,stationary
1369620817,43.7592737,-72.3291213,0,stationary
1369621417,43.7592737,-72.3291213,0,stationary
1369622017,43.759177,-72.3291245,0,stationary
1369622617,43.7591758,-72.3291265,0,stationary
1369623217,43.759176,-72.3291266,0,stationary
1369623817,43.7591758,-72.3291265,0,stationary
1369624417,43.759176,-72.3291266,0,stationary
1369625017,43.759176,-72.3291228,0,stationary
1369625613,43.75934891,-72.32930583,253.3000031,
1369626217,43.759176,-72.3291228,0,stationary
1369626817,43.759176,-72.3291228,0,stationary
1369627417,43.759176,-72.3291228,0,stationary
1369628017,43.759176,-72.3291228,0,stationary
1369628617,43.759176,-72.3291228,0,stationary
1369629217,43.759176,-72.3291228,0,stationary
1369629817,43.759176,-72.3291228,0,stationary
1369630413,43.75899962,-72.32930018,229.8000031,
1369631017,43.759176,-72.3291228,0,stationary
1369631617,43.759176,-72.3291228,0,stationary
1369632217,43.759505,-72.3290149,0,stationary
1369632817,43.759176,-72.3291228,0,stationary
1369633417,43.759176,-72.3291228,0,stationary
1369634013,43.75909997,-72.32898019,230.6000061,
1369634617,43.759176,-72.3291228,0,moving
1369635217,43.759176,-72.3291228,0,stationary
1369635817,43.7592927,-72.329123,0,stationary
1369636417,43.759176,-72.3291228,0,stationary
1369637017,43.7592927,-72.329123,0,stationary
1369637617,43.759176,-72.3291228,0,stationary
1369638217,43.759176,-72.3291228,0,stationary
1369638817,43.759176,-72.3291228,0,stationary
1369639417,43.759176,-72.3291228,0,stationary
1369640017,43.759176,-72.3291228,0,stationary
1369640617,43.759176,-72.3291228,0,stationary
1369641217,43.759176,-72.3291228,0,stationary
1369641817,43.759176,-72.3291228,0,stationary
1369642417,43.759176,-72.3291228,0,stationary
1369643017,43.759176,-72.3291228,0,stationary
1369643612,43.75910085,-72.32925703,167.1000061,
1369644217,43.759505,-72.3290149,0,stationary
1369644817,43.759176,-72.3291228,0,moving
1369645417,43.759176,-72.3291228,0,stationary
1369646017,43.759176,-72.3291228,0,stationary
1369646617,43.759176,-72.3291228,0,stationary
1369647217,43.759176,-72.3291228,0,stationary
1369647817,43.759176,-72.3291228,0,stationary
1369648417,43.759176,-72.3291228,0,stationary
1369649017,43.759176,-72.3291228,0,stationary
1369649617,43.759176,-72.3291228,0,stationary
1369650217,43.7592927,-72.329123,0,stationary
1369650817,43.759176,-72.3291228,0,stationary
1369651417,43.759176,-72.3291228,0,stationary
1369652017,43.759176,-72.3291228,0,stationary
1369652617,43.759176,-72.3291228,0,stationary
1369653217,43.759176,-72.3291228,0,stationary
1369653817,43.759176,-72.3291228,0,stationary
1369654417,43.7591757,-72.3291278,0,stationary
1369655017,43.7591767,-72.3291273,0,stationary
1369655617,43.7591767,-72.3291273,0,stationary
1369656217,43.7591758,-72.3291269,0,stationary
1369656817,43.7591758,-72.3291269,0,stationary
1369656818,43.7591758,-72.3291269,0,stationary
1369657948,43.7591757,-72.3291274,0,stationary
1369658617,43.7591758,-72.3291269,0,stationary
1369659217,43.7591758,-72.3291269,0,stationary
1369659817,43.7591757,-72.3291274,0,stationary
1369660417,43.7591762,-72.3291265,0,stationary
1369661017,43.7591762,-72.3291265,0,stationary
1369661443,43.74591704,-72.32540199,206.3000031,
1369662219,43.704351,-72.2946439,0,moving
1369662818,43.706628,-72.2872787,0,moving
1369663417,43.7066193,-72.287272,0,moving
1369664017,43.7065843,-72.2872678,0,stationary
1369664617,43.7065765,-72.2872687,0,stationary
1369665217,43.7065781,-72.2873244,0,stationary
1369665817,43.7065715,-72.2872996,0,stationary
1369666417,43.7065848,-72.2872737,0,stationary
1369667017,43.7065832,-72.2873194,0,stationary
1369667617,43.7066236,-72.2872801,0,stationary
1369668217,43.7065407,-72.2873176,0,moving
1369668817,43.7065785,-72.2872602,0,stationary
1369669417,43.7065591,-72.2872831,0,moving
1369670017,43.7065859,-72.2872837,0,stationary
1369670617,43.7065785,-72.2872754,0,stationary
1369671217,43.7065906,-72.2872575,0,stationary
1369671817,43.70662,-72.2872623,0,stationary
1369672417,43.7065576,-72.2873024,0,stationary
1369673017,43.706568,-72.2873022,0,stationary
1369673617,43.7065476,-72.2872774,0,stationary
1369674217,43.7065937,-72.2873022,0,stationary
1369674817,43.7065625,-72.2872629,0,stationary
1369675417,43.7065307,-72.2873508,0,stationary
1369676017,43.7066005,-72.2872876,0,stationary
1369676617,43.7066509,-72.2873631,0,moving
1369677217,43.7065466,-72.2872889,0,moving
1369677817,43.7065844,-72.287235,0,stationary
1369678417,43.7065784,-72.2872704,0,stationary
1369679018,43.705173,-72.288652,0,moving
1369679617,43.7051291,-72.2885883,0,moving
1369680218,43.7050817,-72.2887436,0,stationary
1369680817,43.7065822,-72.2872579,0,moving
1369681417,43.7065774,-72.2872974,0,moving
1369682017,43.7068801,-72.2870877,0,moving
1369682617,43.7068897,-72.2870919,0,stationary
1369683217,43.7068863,-72.2870517,0,stationary
1369683817,43.7068707,-72.2870905,0,stationary
1369684417,43.7069082,-72.2870222,0,stationary
1369685017,43.7069091,-72.2870276,0,stationary
1369685617,43.706879,-72.2870558,0,stationary
1369686217,43.7068225,-72.2870581,0,stationary
1369686817,43.7068678,-72.2870599,0,stationary
1369687417,43.7068629,-72.2870183,0,stationary
1369688017,43.7068266,-72.2870513,0,stationary
1369688617,43.7065626,-72.2872674,0,moving
1369689217,43.7065642,-72.2872769,0,stationary
1369689817,43.7065633,-72.2872687,0,stationary
1369690417,43.7065584,-72.2872855,0,stationary
1369691017,43.7065417,-72.2872726,0,stationary
1369691512,43.7065572,-72.2872887,0,stationary
1369692218,43.706616,-72.2871256,0,moving
1369692817,43.702995,-72.2961651,0,moving
1369693419,43.7239537,-72.3125362,0,moving
1369693420,43.7239537,-72.3125362,0,moving
1369694617,43.7591762,-72.3291265,0,moving
1369695217,43.7591757,-72.3291262,0,moving
1369695817,43.7591757,-72.3291262,0,stationary
1369696417,43.7591757,-72.3291262,0,stationary
1369697017,43.7591757,-72.3291262,0,stationary
1369697617,43.7591757,-72.3291262,0,stationary
1369698217,43.7591757,-72.3291262,0,stationary
